,index
9590,TMIE
9591,TMIGD1
9592,TMOD3
9593,TMPO
9594,TMPRSS13
9595,TMPRSS2
9596,TMPRSS4
9597,TMTC2
9598,TMTC4
9599,TMUB2
9600,TMX1
9601,TMX2
9602,TMX3
9603,TMX4
9604,TNC
9605,TNF
9606,TNFAIP1
9607,TNFAIP2
9608,TNFAIP3
9609,TNFAIP6
9610,TNFAIP8
9611,TNFRSF11A
9612,TNFRSF11B
9613,TNFRSF12A
9614,TNFRSF17
9615,TNFRSF18
9616,TNFRSF19
9617,TNFRSF1A
9618,TNFRSF1B
9619,TNFRSF21
9620,TNFSF12
9621,TNFSF13B
9622,TNIP1
9623,TNIP3
9624,TNK2
9625,TNKS1BP1
9626,TNKS2
9627,TNNI2
9628,TNPO1
9629,TNPO2
9630,TNPO3
9631,TNRC18
9632,TNRC6A
9633,TNRC6B
9634,TNRC6C
9635,TNS1
9636,TNS2
9637,TNS3
9638,TNS4
9639,TNXB
9640,TOB1
9641,TOB2
9642,TOE1
9643,TOLLIP
9644,TOM1L2
9645,TOMM20
9646,TOMM22
9647,TOMM34
9648,TOMM40
9649,TOMM40L
9650,TOMM7
9651,TOMM70
9652,TONSL
9653,TOP1
9654,TOP2B
9655,TOPBP1
9656,TOPORS
9657,TOR1A
9658,TOR1AIP1
9659,TOR1AIP2
9660,TOR1B
9661,TOR2A
9662,TOR3A
9663,TOR4A
9664,TOX4
9665,TPBG
9666,TPCN1
9667,TPCN2
9668,TPD52
9669,TPD52L2
9670,TPGS1
9671,TPGS2
9672,TPI1
9673,TPM3
9674,TPP1
9675,TPP2
9676,TPPP3
9677,TPR
9678,TPRA1
9679,TPRG1L
9680,TPRKB
9681,TPST1
9682,TPST2
9683,TPT1
9684,TRA2A
9685,TRA2B
9686,TRABD
9687,TRABD2B
9688,TRADD
9689,TRAF1
9690,TRAF3
9691,TRAF3IP2
9692,TRAF3IP3
9693,TRAF7
9694,TRAFD1
9695,TRAK1
9696,TRAK2
9697,TRAM1
9698,TRAP1
9699,TRAPPC1
9700,TRAPPC12
9701,TRAPPC13
9702,TRAPPC2
9703,TRAPPC2L
9704,TRAPPC3
9705,TRAPPC4
9706,TRAPPC5
9707,TRAPPC6A
9708,TRAPPC6B
9709,TREM2
9710,TRERF1
9711,TF
9712,TRIAP1
9713,TRIB1
9714,TRIB3
9715,TRIL
9716,TRIM11
9717,TRIM13
9718,TRIM2
9719,TRIM24
9720,TRIM25
9721,TRIM26
9722,TRIM27
9723,TRIM28
9724,TRIM29
9725,TRIM35
9726,TRIM44
9727,TRIM47
9728,TRIM68
9729,TRIM7
9730,TRIM8
9731,TRIOBP
9732,TRIP10
9733,TRIP11
9734,TRIP12
9735,TRIP4
9736,TRIP6
9737,TRMT1
9738,TRMT11
9739,TRMT112
9740,TRMT2A
9741,TRMT2B
9742,TRMT6
9743,TRMT61A
9744,TRMU
9745,TRNAU1AP
9746,TRNP1
9747,TRNT1
9748,TROVE2
9749,TP53
9750,TP53BP1
9751,TP53I11
9752,TP53I13
9753,TP53INP2
9754,TP63
9755,TRPC4AP
9756,TRPM7
9757,TRPS1
9758,TRPV4
9759,TRUB2
9760,TSC22D1
9761,TSC22D2
9762,TSC22D3
9763,TSC22D4
9764,TSEN15
9765,TSEN34
9766,TSEN54
9767,TSFM
9768,TSG101
9769,TSHZ1
9770,TSHZ2
9771,TSHZ3
9772,TSKU
9773,TSLP
9774,TSN
9775,TSNAX
9776,TSPAN11
9777,TSPAN12
9778,TSPAN13
9779,TSPAN14
9780,TSPAN15
9781,TSPAN17
9782,TSPAN18
9783,TSPAN2
9784,TSPAN3
9785,TSPAN31
9786,TSPAN4
9787,TSPAN5
9788,TSPAN6
9789,TSPAN7
9790,TSPAN8
9791,TSPAN9
9792,TSPO
9793,TSPYL1
9794,TSPYL2
9795,TSR3
9796,TSSC4
9797,TST
9798,TSTA3
9799,TTC1
9800,TTC14
9801,TTC23L
9802,TTC28
9803,TTC3
9804,TTC33
9805,TTC36
9806,TTC38
9807,TTC4
9808,TTC7A
9809,TTC7B
9810,TTC9
9811,TTC9C
9812,TTL
9813,TTLL12
9814,TTLL4
9815,TTLL7
9816,TTYH2
9817,TTYH3
9818,TUBA1A
9819,TUBA1B
9820,TUBA1C
9821,TUBA4A
9822,TUBB2A
9823,TUBB2B
9824,TUBB4A
9825,TUBB4B
9826,TUBB
9827,TUBB6
9828,TUBGCP2
9829,TUBGCP4
9830,TUFM
9831,TULP4
9832,TUSC2
9833,TUSC3
9834,TVP23B
9835,TWF1
9836,TWF2
9837,TWIST1
9838,TWIST2
9839,TWISTNB
9840,TWSG1
9841,TXLNA
9842,TXN
9843,TXN2
9844,TXNDC11
9845,TXNDC12
9846,TXNDC15
9847,TXNDC16
9848,TXNDC17
9849,TXNDC5
9850,TXNDC9
9851,TXNIP
9852,TXNL1
9853,TXNL4A
9854,TXNRD1
9855,TXNRD2
9856,TYK2
9857,TYMS
9858,TYROBP
9859,TYW5
9860,U2AF2
9861,U2SURP
9862,UACA
9863,UAP1
9864,UAP1L1
9865,UBA1
9866,UBA2
9867,UBA3
9868,UBA5
9869,UBA7
9870,UBAC2
9871,UBALD1
9872,UBALD2
9873,UBC
9874,UBD
9875,UBE2A
9876,UBE2B
9877,UBE2D1
9878,UBE2D2
9879,UBE2D3
9880,UBE2E1
9881,UBE2E2
9882,UBE2E3
9883,UBE2F
9884,UBE2G1
9885,UBE2G2
9886,UBE2J1
9887,UBE2J2
9888,UBE2K
9889,UBE2L3
9890,UBE2L6
9891,UBE2N
9892,UBE2Q1
9893,UBE2R2
9894,UBE2V2
9895,UBE2W
9896,UBE2Z
9897,UBE3A
9898,UBE4A
9899,UBFD1
9900,UBL3
9901,UBL5
9902,UBL7
9903,UBLCP1
9904,UBN2
9905,UBOX5
9906,UBP1
9907,UBQLN1
9908,UBQLN2
9909,UBQLN4
9910,UBR3
9911,UBR4
9912,UBTD1
9913,UBTF
9914,UBXN1
9915,UBXN4
9916,UBXN6
9917,UBXN8
9918,UCHL1
9919,UCHL3
9920,UCHL5
9921,UCK1
9922,UCK2
9923,UCP2
9924,UFC1
9925,UFL1
9926,UFM1
9927,UFSP2
9928,UGCG
9929,UGDH
9930,UGGT1
9931,UGP2
9932,UGT2B10
9933,UHMK1
9934,UHRF1BP1
9935,UHRF1BP1L
9936,UHRF2
9937,ULK1
9938,ULK2
9939,UMPS
9940,UNC119B
9941,UNC13C
9942,UNC45A
9943,UNC45B
9944,UNC50
9945,UNC5A
9946,UNC5C
9947,UNC93B1
9948,UNK
9949,UPF1
9950,UPF2
9951,UPF3A
9952,UPF3B
9953,UPK1A
9954,UPK1B
9955,UPK2
9956,UPK3A
9957,UPK3B
9958,UPP1
9959,UQCC1
9960,UQCC2
9961,UQCC3
9962,UQCR10
9963,UQCR11
9964,UQCRB
9965,UQCRC1
9966,UQCRC2
9967,UQCRFS1
9968,UQCRHL
9969,UQCRQ
9970,URGCP
9971,URM1
9972,UROD
9973,USB1
9974,USE1
9975,USF1
9976,USF2
9977,USHBP1
9978,ATP5MD
9979,USO1
9980,USP1
9981,USP10
9982,USP11
9983,USP14
9984,USP15
9985,USP16
9986,USP18
9987,USP19
9988,USP2
9989,USP21
9990,USP22
9991,USP25
9992,USP3
9993,USP32
9994,USP33
9995,USP34
9996,USP36
9997,USP39
9998,USP4
9999,USP45
10000,USP46
10001,USP47
10002,USP48
10003,USP5
10004,USP8
10005,UTP11
10006,UTP15
10007,UTP18
10008,UTP3
10009,UTRN
10010,UVRAG
10011,UXT
10012,VAC14
10013,VAMP2
10014,VAMP3
10015,VAMP4
10016,VAMP5
10017,VAMP7
10018,VAMP8
10019,VANGL1
10020,VAPA
10021,VAPB
10022,VASN
10023,VASP
10024,VAT1
10025,VAV2
10026,VAV3
10027,VBP1
10028,VCAM1
10029,VCAN
10030,VCL
10031,VCP
10032,VCPKMT
10033,VDAC1
10034,VDAC2
10035,VDAC3
10036,VEGFA
10037,VEGFB
10038,VEGFC
10039,VEGFD
10040,VEZF1
10041,VEZT
10042,VGLL3
10043,VILL
10044,VIM
10045,VIT
10046,VKORC1
10047,VKORC1L1
10048,VLDLR
10049,VMP1
10050,VOPP1
10051,VPS16
10052,VPS26A
10053,VPS26B
10054,VPS29
10055,VPS33A
10056,VPS35
10057,VPS36
10058,VPS37B
10059,VPS39
10060,VPS41
10061,VPS4A
10062,VPS4B
10063,VPS52
10064,VPS53
10065,VPS72
10066,VPS8
10067,VPS9D1
10068,VRK1
10069,VRK2
10070,VRK3
10071,VSIG10
10072,VSIG2
10073,VSIR
10074,VSTM4
10075,VTA1
10076,VTI1B
10077,VWA1
10078,VWA5A
10079,VWA8
10080,VWF
10081,WAC
10082,WARS
10083,WAS
10084,WASF2
10085,WASHC1
10086,WASHC3
10087,WBP1
10088,WBP11
10089,WBP1L
10090,WBP2
10091,WBP4
10092,WDFY1
10093,WDFY3
10094,WDR1
10095,WDR11
10096,WDR12
10097,WDR18
10098,WDR26
10099,WDR27
10100,WDR33
10101,WDR36
10102,WDR37
10103,WDR41
10104,WDR45
10105,WDR45B
10106,WDR48
10107,WDR5
10108,WDR6
10109,WDR61
10110,WDR66
10111,WDR7
10112,WDR73
10113,WDR74
10114,WDR77
10115,WDR82
10116,WDR83OS
10117,WDR86
10118,WDR89
10119,WDTC1
10120,WFDC1
10121,WFDC2
10122,WFS1
10123,WIPF1
10124,WIPF2
10125,WIPI1
10126,WIPI2
10127,WISP1
10128,WISP2
10129,WLS
10130,WNK1
10131,WNK3
10132,WNT2
10133,WNT2B
10134,WNT4
10135,WNT5A
10136,WNT9A
10137,WRAP53
10138,WRNIP1
10139,WSB1
10140,WTIP
10141,WWC2
10142,WWP1
10143,WWP2
10144,WWTR1
10145,XAF1
10146,XBP1
10147,XCL1
10148,XDH
10149,XIAP
10150,XIRP1
10151,XKR8
10152,XPNPEP1
10153,XPNPEP2
10154,XPO1
10155,XPO5
10156,XPO7
10157,XPOT
10158,XPR1
10159,XRCC1
10160,XRCC4
10161,XRCC5
10162,XRCC6
10163,XRN1
10164,XRN2
10165,XYLT1
10166,XYLT2
10167,YAP1
10168,YARS
10169,YARS2
10170,YBX1
10171,YBX3
10172,YEATS4
10173,YIF1A
10174,YIF1B
10175,YIPF1
10176,YIPF3
10177,YIPF4
10178,YIPF5
10179,YIPF6
10180,YKT6
10181,YLPM1
10182,YME1L1
10183,YPEL3
10184,YPEL5
10185,YRDC
10186,YTHDC1
10187,YTHDC2
10188,YTHDF1
10189,YTHDF2
10190,YWHAB
10191,YWHAE
10192,YWHAG
10193,YWHAH
10194,YWHAZ
10195,ZADH2
10196,ZAP70
10197,ZBP1
10198,ZBTB1
10199,ZBTB10
10200,ZBTB18
10201,ZBTB20
10202,ZBTB25
10203,ZBTB37
10204,ZBTB38
10205,ZBTB4
10206,ZBTB43
10207,ZBTB48
10208,ZBTB7A
10209,ZBTB8OS
10210,ZC2HC1A
10211,ZC2HC1C
10212,ZC3H10
10213,ZC3H14
10214,ZC3H4
10215,ZC3H7A
10216,ZC3HAV1
10217,ZC3HC1
10218,ZCCHC14
10219,ZCCHC17
10220,ZCCHC2
10221,ZCCHC24
10222,ZCCHC3
10223,ZCCHC4
10224,ZCCHC7
10225,ZCCHC8
10226,ZCCHC9
10227,ZCRB1
10228,ZDHHC13
10229,ZDHHC14
10230,ZDHHC2
10231,ZDHHC20
10232,ZDHHC3
10233,ZDHHC4
10234,ZDHHC6
10235,ZDHHC8
10236,ZDHHC9
10237,ZEB2
10238,ZER1
10239,ZFAND2B
10240,ZFAND3
10241,ZFAND5
10242,ZFAND6
10243,ZFHX3
10244,ZNF106
10245,ZNF148
10246,ZNF180
10247,ZNF207
10248,ZNF212
10249,ZNF219
10250,ZNF248
10251,ZNF260
10252,ZNF263
10253,ZNF266
10254,ZNF275
10255,ZNF280C
10256,ZNF281
10257,ZNF286A
10258,ZNF317
10259,ZNF326
10260,ZNF330
10261,ZFP36
10262,ZNF367
10263,ZFP36L1
10264,ZFP36L2
10265,ZNF385A
10266,ZNF519
10267,ZNF410
10268,ZNF414
10269,ZNF22
10270,ZNF423
10271,ZNF426
10272,ZNF444
10273,ZNF451
10274,ZNF436
10275,ZNF467
10276,ZNF503
10277,ZNF511
10278,ZNF516
10279,ZNF518B
10280,ZNF521
10281,ZNF524
10282,ZNF560
10283,ZNF579
10284,ZNF592
10285,ZNF593
10286,ZNF597
10287,ZNF598
10288,ZNF878
10289,ZFP62
10290,ZNF622
10291,ZNF32
10292,ZNF639
10293,ZFP64
10294,ZNF644
10295,ZNF646
10296,ZNF664
10297,ZNF672
10298,ZNF692
10299,ZNF703
10300,ZNF704
10301,ZNF706
10302,ZNF750
10303,ZNF768
10304,ZNF771
10305,ZNF787
10306,ZNF799
10307,ZNF827
10308,ZNF839
10309,ZNF627
10310,Zfp874b
10311,ZNF25
10312,Zfp944
10313,ZFPL1
10314,ZFR
10315,ZFYVE16
10316,ZFYVE21
10317,ZFYVE27
10318,ZGPAT
10319,ZHX1
10320,ZKSCAN3
10321,ZMAT2
10322,ZMAT5
10323,ZMIZ1
10324,ZMPSTE24
10325,ZMYM3
10326,ZMYM5
10327,ZMYND11
10328,ZMYND8
10329,ZNFX1
10330,ZNHIT1
10331,ZNHIT2
10332,ZNHIT3
10333,ZNRD1
10334,ZNRF2
10335,ZPR1
10336,ZRSR2
10337,ZSCAN21
10338,ZSCAN26
10339,ZSCAN29
10340,ZSWIM7
10341,ZUP1
10342,ZWINT
10343,ZXDC
10344,ZYX
10345,ZZEF1
10346,COX1
10347,CYTB
10348,ND1
10349,ND2
10350,ND3
10351,ND4
10352,ND5
10353,ND6
10354,NOS1
10355,IQGAP3
10356,MFSD4B
10357,XAB2
10358,HES5
10359,NANOS3
10360,SIAH2
10361,CABYR
10362,ZNF536
10363,SPTB
10364,TNNI1
10365,SLC6A15
10366,CTXN3
10367,HS3ST3B1
10368,ZNF124
10369,RNF32
10370,MED12
10371,HTR6
10372,SORCS3
10373,ACSL6
10374,SMPD4
10375,SPNS2
10376,FBXW10
10377,PRR14L
10378,PIK3R5
10379,ERC2
10380,CACNB2
10381,GAL3ST1
10382,TMEM168
10383,APOH
10384,MYH2
10385,TMEFF2
10386,LRRC8B
10387,KCNC1
10388,ZFP91
10389,HOXD1
10390,ANO3
10391,RAPSN
10392,MRNIP
10393,TFB1M
10394,P2RY13
10395,PRELID3A
10396,RPL3L
10397,UBR2
10398,BHLHE22
10399,Gm12185
10400,DNALI1
10401,WDR53
10402,ANKUB1
10403,BFSP2
10404,NEUROD1
10405,PCDHGA6
10406,SGPP1
10407,LBX2
10408,RPE65
10409,CPNE5
10410,SLC30A1
10411,RABEPK
10412,AMER3
10413,MXD3
10414,ZNF354A
10415,FAM72A
10416,DOC2B
10417,F12
10418,NTNG2
10419,GJC3
10420,ZNF580
10421,KNL1
10422,TUB
10423,SH3GL3
10424,MCPH1
10425,NKX3-1
10426,PACRG
10427,CRABP1
10428,KCNC4
10429,FGFBP3
10430,NWD2
10431,PTCRA
10432,SEMA6B
10433,HK3
10434,RASSF5
10435,GDF5
10436,ZDHHC24
10437,LIN9
10438,PROX1
10439,RIC1
10440,PLA2G3
10441,TMEFF1
10442,GABRA4
10443,INHA
10444,MDGA2
10445,GGT1
10446,NTN5
10447,POU3F2
10448,MEST
10449,FAXC
10450,ZNF420
10451,GRM5
10452,OSCAR
10453,TTLL5
10454,Trim30d
10455,ZNF641
10456,SLC45A3
10457,ONECUT1
10458,TLR3
10459,SERINC4
10460,TREM1
10461,DNAH5
10462,ACCSL
10463,GALNT2
10464,FMO4
10465,DISP3
10466,RUBCNL
10467,TSR1
10468,ESCO2
10469,KCND2
10470,ERCC6L
10471,MTRR
10472,CABP7
10473,NAPEPLD
10474,TCOF1
10475,ADGB
10476,PLP1
10477,TSPAN33
10478,RAP1GAP
10479,RSPRY1
10480,BCL2L15
10481,ESPL1
10482,ING5
10483,LRRC39
10484,LONRF3
10485,ABHD15
10486,CBLN4
10487,GSTM2
10488,KCTD4
10489,ZBTB41
10490,FAM78B
10491,RAB33A
10492,TMEM42
10493,PEMT
10494,GPR75
10495,MYH7
10496,NUP205
10497,SCMH1
10498,KIF2A
10499,ACTN2
10500,HIST1H2BM
10501,MSI1
10502,THOC6
10503,FRRS1L
10504,CLIC3
10505,CHAT
10506,ZEB1
10507,MYL3
10508,SPATA17
10509,CENPE
10510,RNF8
10511,MELK
10512,STOX2
10513,TAF4
10514,MARCH9
10515,KCNC2
10516,GRM8
10517,PSD2
10518,FRMD3
10519,SCG5
10520,GAL
10521,OR7E24
10522,IDO1
10523,SLC17A7
10524,NUP155
10525,ATP6
10526,ETNPPL
10527,MEX3A
10528,PEX1
10529,MMP17
10530,SIAH1
10531,PTPRT
10532,SMG6
10533,GPR158
10534,PCP2
10535,SETD2
10536,PHF21B
10537,DOK7
10538,ANKRD66
10539,DENND2C
10540,VSTM2L
10541,PIH1D2
10542,SCRT1
10543,RAB11FIP4
10544,TIAM2
10545,RAD51
10546,SARM1
10547,TRIM9
10548,SDK1
10549,AQP4
10550,LY6G6D
10551,KIAA1107
10552,FGA
10553,TMPRSS5
10554,PRR32
10555,ARHGAP36
10556,CXCL6
10557,SEMA6C
10558,KLHL40
10559,ZNF76
10560,DUSP13
10561,DGKH
10562,MAGI1
10563,CARMIL2
10564,SYNGR3
10565,CALR3
10566,LY6G6F
10567,SNX25
10568,DNAH12
10569,PIGO
10570,DCLK3
10571,TSACC
10572,DNAH14
10573,TMEM86B
10574,TEF
10575,GABRR2
10576,NEURL1
10577,NPL
10578,SBK3
10579,SALL1
10580,FUT9
10581,CD80
10582,AHSG
10583,EPS8L3
10584,SAP30L
10585,ELFN1
10586,DNAH11
10587,PKNOX2
10588,GREB1L
10589,RELT
10590,KLHL32
10591,JCHAIN
10592,SPSB3
10593,HPN
10594,RARB
10595,ARPP21
10596,CLGN
10597,MEGF11
10598,OPRK1
10599,ITPRIPL1
10600,SYT1
10601,OR52N4
10602,MED12L
10603,SYT5
10604,MCM8
10605,HCN1
10606,LETM2
10607,RTN1
10608,KCNMB2
10609,TAB3
10610,INA
10611,DHTKD1
10612,REL
10613,HIST1H4C
10614,UGT8
10615,TRAPPC11
10616,UTP4
10617,FAM89A
10618,KCNT1
10619,PRDM9
10620,DYNC1I1
10621,SUV39H1
10622,ZNF613
10623,C9orf84
10624,M1AP
10625,ENO4
10626,MCHR1
10627,LRRC38
10628,IPCEF1
10629,TYSND1
10630,RASGRF1
10631,PRDM10
10632,MIER3
10633,NCALD
10634,RHPN1
10635,SURF2
10636,MZF1
10637,INTS2
10638,DRC1
10639,PIK3CG
10640,PRTN3
10641,LGALS2
10642,ESRRB
10643,OOSP2
10644,KISS1R
10645,GRIN3B
10646,CLHC1
10647,C9orf135
10648,CCDC170
10649,DCLRE1A
10650,PRDM4
10651,KCNK4
10652,SYN2
10653,EFHC2
10654,CDH19
10655,IL17F
10656,PHYHD1
10657,C18orf25
10658,ZFYVE28
10659,MID2
10660,MYOM1
10661,PHYHIP
10662,GRM4
10663,PRRT3
10664,DISC1
10665,PPP4R4
10666,DMRTA2
10667,KIF7
10668,RMDN3
10669,ZNF205
10670,LMOD3
10671,CRYBB3
10672,SLC2A5
10673,SEPT5
10674,STX1A
10675,UTP14C
10676,TMEM206
10677,MYO16
10678,BUB1B
10679,FRMPD1
10680,IGSF11
10681,PSRC1
10682,TMEM170B
10683,USP20
10684,HMGCLL1
10685,GPR55
10686,ASPM
10687,GGT7
10688,C5orf49
10689,SETD7
10690,FHL3
10691,GPR101
10692,GPR162
10693,INPP5J
10694,MYT1L
10695,PTPN9
10696,SERGEF
10697,VTI1A
10698,ZC3H12A
10699,MZB1
10700,FAM163A
10701,MAS1
10702,KCNIP1
10703,RUNDC3A
10704,KCNMA1
10705,TRIM32
10706,ADAMTS16
10707,ZNF652
10708,ABCA13
10709,ELOVL2
10710,IL17RD
10711,POU4F1
10712,TEPSIN
10713,SYT7
10714,IGFN1
10715,NLGN1
10716,C20orf96
10717,ATCAY
10718,NR3C2
10719,WHRN
10720,C3orf18
10721,GPR157
10722,OMG
10723,UBE3B
10724,TMEM151A
10725,CLIC6
10726,RFX1
10727,TMEM163
10728,TMEM91
10729,B3GALT5
10730,SLC5A3
10731,TADA1
10732,CMTM5
10733,FAM19A2
10734,SLC1A2
10735,THSD7A
10736,ZFC3H1
10737,TFAP4
10738,KIF2C
10739,CDH10
10740,KCNK12
10741,HTR3A
10742,OPA3
10743,TMEM151B
10744,MAP3K15
10745,SLC35E1
10746,PEX12
10747,VSIG8
10748,ELP1
10749,MYH3
10750,ZMYM2
10751,LRFN1
10752,TRO
10753,SOGA3
10754,HIST1H2AD
10755,KDM8
10756,OSBPL6
10757,SYNDIG1
10758,RBM4
10759,ZNF365
10760,VSTM2A
10761,TRAF6
10762,LRP1B
10763,PTCHD4
10764,PDE8B
10765,PIPOX
10766,ECEL1
10767,ZNF23
10768,NPAS4
10769,UBXN2A
10770,HS3ST4
10771,MASP2
10772,NTM
10773,DQX1
10774,WDR92
10775,SLC35C1
10776,EYA1
10777,NFASC
10778,EFCAB5
10779,CALB1
10780,LRRC73
10781,CREG2
10782,RAB3C
10783,USP54
10784,WRN
10785,HUS1
10786,C9orf131
10787,MARCH1
10788,STK3
10789,ADAMTS19
10790,C8orf48
10791,PBK
10792,IGF2
10793,TNIK
10794,IL12RB1
10795,DYRK4
10796,ZNF512
10797,ZCCHC18
10798,BAALC
10799,UBE2O
10800,ACTL6B
10801,ISOC2
10802,TOM1L1
10803,METTL25
10804,C8orf89
10805,ANKRD34C
10806,TENM4
10807,MGAT4C
10808,TUT1
10809,TRAM1L1
10810,PCDH10
10811,ZBTB6
10812,ZNF316
10813,ODF3B
10814,CAMK2A
10815,ZFYVE1
10816,KNDC1
10817,CA10
10818,THNSL1
10819,KLHDC8A
10820,FAM107A
10821,ETV4
10822,GABRA2
10823,PMCH
10824,KCTD8
10825,FAM92B
10826,OR51E2
10827,TCERG1
10828,GLRA1
10829,KLHL15
10830,IL12RB2
10831,CCDC121
10832,GPR26
10833,PROB1
10834,RASGRF2
10835,CLCN1
10836,PCDH8
10837,HAS2
10838,ABHD12B
10839,C17orf98
10840,VSNL1
10841,KIF19
10842,GALNT9
10843,GPR18
10844,GRIN2D
10845,LAMP5
10846,DPP6
10847,PLA2G5
10848,LHX9
10849,PIP5KL1
10850,GRM3
10851,CCDC14
10852,DERL3
10853,MYB
10854,NRSN1
10855,NINJ2
10856,C6orf222
10857,LEMD3
10858,PRSS36
10859,COL11A2
10860,SLC13A4
10861,DDX43
10862,USP7
10863,CHIA
10864,EAF2
10865,FAM131B
10866,MYRFL
10867,ZNF865
10868,SOS1
10869,USP37
10870,CRH
10871,SEMA5B
10872,STARD8
10873,CCR3
10874,SLC6A7
10875,DCDC2
10876,UBR1
10877,SH3TC2
10878,ANK1
10879,PNMA8B
10880,SYT17
10881,LIX1
10882,NAP1L2
10883,ZNF687
10884,FAP
10885,HSF5
10886,CELF5
10887,ZC3H3
10888,CSMD1
10889,NWD1
10890,OR8H2
10891,KIRREL3
10892,MYO19
10893,RNF43
10894,C1QL1
10895,ALX4
10896,TMOD1
10897,KYNU
10898,PTPN21
10899,CBLN3
10900,PALM2
10901,FXYD7
10902,NINL
10903,NMRAL1
10904,DEPDC1B
10905,RNF182
10906,RYR1
10907,TMEM80
10908,TMEM201
10909,SLAIN1
10910,HSD17B8
10911,CACNG5
10912,KLHL38
10913,HS3ST6
10914,SHPRH
10915,FSTL4
10916,STX1B
10917,GFRA4
10918,PRKCG
10919,DRD1
10920,PPFIA1
10921,VPREB3
10922,MEX3B
10923,ABCA4
10924,TMEM178B
10925,NRIP3
10926,SOCS7
10927,CLSTN3
10928,SP9
10929,FLRT1
10930,MCOLN2
10931,LUZP2
10932,RASAL2
10933,MAPK8IP2
10934,KRT12
10935,HCRT
10936,ACHE
10937,RNF111
10938,GC
10939,PREPL
10940,PIWIL2
10941,CAPN9
10942,STAM2
10943,NME5
10944,DNHD1
10945,NKX6-2
10946,AFM
10947,PASK
10948,LAMP3
10949,CREB3L3
10950,KHDRBS2
10951,SEMA3G
10952,ERMAP
10953,SOX21
10954,GNG3
10955,LRRC18
10956,ITGAD
10957,TTC25
10958,TRIM37
10959,RHOBTB1
10960,DGKI
10961,TCEAL1
10962,PIGW
10963,OVOS2
10964,NAV2
10965,TAB1
10966,RRNAD1
10967,PRIMPOL
10968,KIF26B
10969,ERBB4
10970,PMS2
10971,CCKBR
10972,MCM10
10973,NYAP1
10974,RRP1B
10975,CCDC63
10976,UBASH3B
10977,REPS1
10978,XPC
10979,RALGPS1
10980,CFAP100
10981,GRIN2B
10982,NETO1
10983,S1PR5
10984,MAPK15
10985,TMUB1
10986,NUP58
10987,CIDEA
10988,SLC25A44
10989,PCK1
10990,RNF214
10991,TSPOAP1
10992,VPS37A
10993,TEX2
10994,TDP2
10995,C17orf53
10996,JMJD7
10997,PNMA3
10998,S100PBP
10999,XPA
11000,TIGAR
11001,HS6ST2
11002,SLC16A6
11003,ABCB4
11004,GIPR
11005,FSD2
11006,TRIB2
11007,SLC16A1
11008,KDM1A
11009,LHX5
11010,SH3BP5L
11011,PCSK9
11012,TIMP4
11013,DLX5
11014,CPA3
11015,HCN3
11016,TMCC2
11017,TSR2
11018,DND1
11019,C17orf67
11020,CACNA2D3
11021,NUF2
11022,STEAP2
11023,KLHL25
11024,AGBL4
11025,HOXA4
11026,SUZ12
11027,AIFM3
11028,NOXO1
11029,GPR179
11030,KIF22
11031,CPNE9
11032,FAM227B
11033,SUPT6H
11034,IGDCC3
11035,PITPNM3
11036,SCTR
11037,FSIP1
11038,NEUROD2
11039,PATL1
11040,DOC2A
11041,METTL24
11042,DLEU7
11043,ERICH3
11044,MYOG
11045,KLF1
11046,PHLPP2
11047,KIF1A
11048,NECAB2
11049,PAXBP1
11050,MIGA1
11051,SHISA6
11052,TRAF4
11053,TMEM268
11054,TRRAP
11055,TUBB3
11056,MUTYH
11057,NPB
11058,SIPA1L2
11059,TBC1D23
11060,SLC46A3
11061,CPA4
11062,RNASE1
11063,NKX2-8
11064,SP4
11065,RPUSD1
11066,WDR46
11067,MEGF10
11068,PPP1R3C
11069,WDR13
11070,SGK494
11071,FABP7
11072,CFAP45
11073,MFSD3
11074,KYAT3
11075,CCDC177
11076,GRID2
11077,TTC5
11078,ST5
11079,SLC6A11
11080,NCS1
11081,SERTAD3
11082,DDC
11083,FAR2
11084,VARS2
11085,AMN
11086,HIST1H4B
11087,FAM19A1
11088,LIG4
11089,TSGA10
11090,ZFAND2A
11091,CXorf57
11092,BRICD5
11093,OPN3
11094,TARSL2
11095,PTPRZ1
11096,SRSF9
11097,RPH3A
11098,SHTN1
11099,RAB11FIP2
11100,WFIKKN2
11101,INCENP
11102,MKRN3
11103,TGFA
11104,IL21R
11105,ACR
11106,FGL1
11107,Gm4984
11108,DBNDD1
11109,SERPIND1
11110,SCN8A
11111,N4BP2
11112,NFATC2IP
11113,TMEM143
11114,RALYL
11115,MCF2L
11116,ADGRB3
11117,KCNH1
11118,RORB
11119,SDSL
11120,ZYG11B
11121,SEZ6L
11122,INHBB
11123,NCK2
11124,RSPH9
11125,SYP
11126,LGR5
11127,LHFPL4
11128,GPR37
11129,CEBPE
11130,RIMS1
11131,TMEM199
11132,CCDC146
11133,GLRA3
11134,DLX2
11135,ZNF821
11136,WSB2
11137,DMRTA1
11138,RASAL1
11139,SOX1
11140,ST8SIA5
11141,TLK2
11142,SNCAIP
11143,GPRIN1
11144,ESRRG
11145,PNPLA3
11146,ZFP14
11147,RAP1GAP2
11148,WAPL
11149,SLC24A4
11150,PTPN4
11151,NPY5R
11152,SLC38A3
11153,TLE1
11154,CHRM1
